央视,#genre#
早教,http://111.199.234.14:18888/rtp/239.3.1.79:4120
武侠剧场,http://111.199.234.14:18888/rtp/239.3.1.90:4120
武术,http://111.199.234.14:18888/rtp/239.3.1.87:4120
爱生活,http://111.199.234.14:18888/rtp/239.3.1.86:4120
美人,http://111.199.234.14:18888/rtp/239.3.1.73:4120
美妆,http://111.199.234.14:18888/rtp/239.3.1.72:4120
财富天下,http://111.199.234.14:18888/rtp/239.3.1.53:9136
足球,http://111.199.234.14:18888/rtp/239.3.1.89:4120
金鹰卡通,http://111.199.234.14:18888/rtp/239.3.1.51:9252
鉴赏,http://111.199.234.14:18888/rtp/239.3.1.82:4120
音乐现场,http://111.199.234.14:18888/rtp/239.3.1.70:4120
高网,http://111.199.234.14:18888/rtp/239.3.1.88:4120
魅力时尚,http://111.199.234.14:18888/rtp/239.3.1.196:9012


天津IPTV,#genre#❤❤❤
天津卫视,http://nas.hssvm.com:8888/udp/225.1.1.111:5002
天津新闻,http://nas.hssvm.com:8888/udp/225.1.1.130:5002
天津文艺,http://nas.hssvm.com:8888/udp/225.1.1.131:5002
天津影视,http://nas.hssvm.com:8888/udp/225.1.1.149:5002
天津都市,http://nas.hssvm.com:8888/udp/225.1.1.128:5002
天津体育,http://nas.hssvm.com:8888/udp/225.1.1.122:5002
天津科教,http://nas.hssvm.com:8888/udp/225.1.1.129:5002
天津购物,http://nas.hssvm.com:8888/udp/225.1.1.151:5002
天津IPTV,http://nas.hssvm.com:8888/udp/225.1.1.132:5002
天津IPTV,http://nas.hssvm.com:8888/udp/225.1.2.182:5002
天津IPTV,http://nas.hssvm.com:8888/udp/225.1.2.55:5002
河东,http://nas.hssvm.com:8888/udp/225.1.2.2:5002
河西,http://nas.hssvm.com:8888/udp/225.1.2.4:5002
蓟州,http://nas.hssvm.com:8888/udp/225.1.1.82:5002
静海,http://nas.hssvm.com:8888/udp/225.1.1.110:5002
滨海1,http://nas.hssvm.com:8888/udp/225.1.2.7:5002
滨海2,http://nas.hssvm.com:8888/udp/225.1.2.8:5002
大港油田企业,http://nas.hssvm.com:8888/udp/225.1.2.14:5002
CHC动作电影,http://nas.hssvm.com:8888/udp/225.1.1.215:5002
CHC电影,http://nas.hssvm.com:8888/udp/225.1.1.214:5002
CHC家庭影院,http://nas.hssvm.com:8888/udp/225.1.1.213:5002
4K影视,http://nas.hssvm.com:8888/udp/225.1.2.190:5002
哈哈炫动,http://nas.hssvm.com:8888/udp/225.1.1.62:5002
卡酷少儿,http://nas.hssvm.com:8888/udp/225.1.1.58:5002
金鹰卡通,http://nas.hssvm.com:8888/udp/225.1.2.236:5002
优优宝贝,http://nas.hssvm.com:8888/udp/225.1.2.203:5002
新动漫,http://nas.hssvm.com:8888/udp/225.1.1.216:5002
车迷,http://nas.hssvm.com:8888/udp/225.1.2.199:5002
动漫秀场,http://nas.hssvm.com:8888/udp/225.1.1.134:5002
都市剧场,http://nas.hssvm.com:8888/udp/225.1.1.146:5002
法制天地,http://nas.hssvm.com:8888/udp/225.1.1.237:5002
欢笑剧场4K,http://nas.hssvm.com:8888/udp/225.1.1.139:5002
小橙长护,http://nas.hssvm.com:8888/udp/225.1.2.183:5002
环球旅游,http://nas.hssvm.com:8888/udp/225.1.2.200:5002
环球奇观,http://nas.hssvm.com:8888/udp/225.1.1.197:5002
生活时尚,http://nas.hssvm.com:8888/udp/225.1.1.143:5002
生态环境,http://nas.hssvm.com:8888/udp/225.1.2.201:5002
中国天气,http://nas.hssvm.com:8888/udp/225.1.2.119:5002
中华特产,http://nas.hssvm.com:8888/udp/225.1.2.197:5002
精彩影视,http://nas.hssvm.com:8888/udp/225.1.1.141:5002
纪实人文,http://nas.hssvm.com:8888/udp/225.1.2.25:5002
金色学堂,http://nas.hssvm.com:8888/udp/225.1.1.236:5002
金鹰纪实,http://nas.hssvm.com:8888/udp/225.1.1.124:5002
文物宝库,http://nas.hssvm.com:8888/udp/225.1.2.105:5002
武术世界,http://nas.hssvm.com:8888/udp/225.1.2.129:5002
梨园,http://nas.hssvm.com:8888/udp/225.1.2.104:5002
茶,http://nas.hssvm.com:8888/udp/225.1.2.19:5002
乐游,http://nas.hssvm.com:8888/udp/225.1.1.145:5002
汽摩,http://nas.hssvm.com:8888/udp/225.1.1.205:5002
书法,http://nas.hssvm.com:8888/udp/225.1.2.22:5002
新影老故事,http://nas.hssvm.com:8888/udp/225.1.1.188:5002
新影中学生,http://nas.hssvm.com:8888/udp/225.1.1.193:5002
财富天下,http://nas.hssvm.com:8888/udp/225.1.2.198:5002
东方财经,http://nas.hssvm.com:8888/udp/225.1.1.247:5002
家庭理财,http://nas.hssvm.com:8888/udp/225.1.2.23:5002
四海钓鱼,http://nas.hssvm.com:8888/udp/225.1.2.202:5002
先锋乒羽,http://nas.hssvm.com:8888/udp/225.1.1.219:5002
游戏风云,http://nas.hssvm.com:8888/udp/225.1.1.135:5002
魅力足球,http://nas.hssvm.com:8888/udp/225.1.1.137:5002
CCTV-1,http://nas.hssvm.com:8888/udp/225.1.1.120:5002
CCTV-2,http://nas.hssvm.com:8888/udp/225.1.1.133:5002
CCTV-3,http://nas.hssvm.com:8888/udp/225.1.1.158:5002
CCTV-4,http://nas.hssvm.com:8888/udp/225.1.1.150:5002
CCTV-5,http://nas.hssvm.com:8888/udp/225.1.1.160:5002
CCTV-5+,http://nas.hssvm.com:8888/udp/225.1.1.121:5002
CCTV-6,http://nas.hssvm.com:8888/udp/225.1.1.195:5002
CCTV-7,http://nas.hssvm.com:8888/udp/225.1.1.138:5002
CCTV-8,http://nas.hssvm.com:8888/udp/225.1.1.196:5002
CCTV-9,http://nas.hssvm.com:8888/udp/225.1.1.119:5002
CCTV-10,http://nas.hssvm.com:8888/udp/225.1.1.140:5002
CCTV-11,http://nas.hssvm.com:8888/udp/225.1.2.192:5002
CCTV-12,http://nas.hssvm.com:8888/udp/225.1.1.142:5002
CCTV-13,http://nas.hssvm.com:8888/udp/225.1.2.193:5002
CCTV-14,http://nas.hssvm.com:8888/udp/225.1.1.144:5002
CCTV-15,http://nas.hssvm.com:8888/udp/225.1.2.194:5002
CCTV-16,http://nas.hssvm.com:8888/udp/225.1.2.237:5002
CCTV-17,http://nas.hssvm.com:8888/udp/225.1.2.52:5002
安徽卫视,http://nas.hssvm.com:8888/udp/225.1.1.127:5002
北京卫视,http://nas.hssvm.com:8888/udp/225.1.1.113:5002
东方卫视,http://nas.hssvm.com:8888/udp/225.1.2.31:5002
甘肃卫视,http://nas.hssvm.com:8888/udp/225.1.1.30:5002
广东卫视,http://nas.hssvm.com:8888/udp/225.1.1.116:5002
深圳卫视,http://nas.hssvm.com:8888/udp/225.1.1.117:5002
贵州卫视,http://nas.hssvm.com:8888/udp/225.1.2.28:5002
海南卫视,http://nas.hssvm.com:8888/udp/225.1.2.82:5002
三沙卫视,http://nas.hssvm.com:8888/udp/225.1.2.181:5002
河南卫视,http://nas.hssvm.com:8888/udp/225.1.2.61:5002
黑龙江卫视,http://nas.hssvm.com:8888/udp/225.1.1.115:5002
湖北卫视,http://nas.hssvm.com:8888/udp/225.1.1.147:5002
湖南卫视,http://nas.hssvm.com:8888/udp/225.1.1.114:5002
吉林卫视,http://nas.hssvm.com:8888/udp/225.1.2.26:5002
江苏卫视,http://nas.hssvm.com:8888/udp/225.1.1.126:5002
江西卫视,http://nas.hssvm.com:8888/udp/225.1.2.29:5002
辽宁卫视,http://nas.hssvm.com:8888/udp/225.1.1.154:5002
内蒙古卫视,http://nas.hssvm.com:8888/udp/225.1.1.32:5002
宁夏卫视,http://nas.hssvm.com:8888/udp/225.1.1.56:5002
青海卫视,http://nas.hssvm.com:8888/udp/225.1.1.54:5002
山西卫视,http://nas.hssvm.com:8888/udp/225.1.1.50:5002
陕西卫视,http://nas.hssvm.com:8888/udp/225.1.1.41:5002
四川卫视,http://nas.hssvm.com:8888/udp/225.1.1.123:5002
西藏卫视,http://nas.hssvm.com:8888/udp/225.1.1.51:5002
新疆卫视,http://nas.hssvm.com:8888/udp/225.1.1.35:5002
兵团卫视,http://nas.hssvm.com:8888/udp/225.1.1.57:5002
广西卫视,http://nas.hssvm.com:8888/udp/225.1.2.81:5002
云南卫视,http://nas.hssvm.com:8888/udp/225.1.1.61:5002
浙江卫视,http://nas.hssvm.com:8888/udp/225.1.1.112:5002
重庆卫视,http://nas.hssvm.com:8888/udp/225.1.1.155:5002
河北卫视,http://nas.hssvm.com:8888/udp/225.1.2.27:5002
保定卫视,http://nas.hssvm.com:8888/udp/225.1.1.83:5002
山东教育卫视,http://nas.hssvm.com:8888/udp/225.1.2.118:5002
CETV早期教育,http://nas.hssvm.com:8888/udp/225.1.2.207:5002
CGTN,http://nas.hssvm.com:8888/udp/225.1.1.27:5002
CGTN纪录,http://nas.hssvm.com:8888/udp/225.1.1.55:5002


👿
江苏IPTV,#genre#
江苏城市,http://106.111.74.38:10001/rtp/239.49.8.107:8000
江苏综艺,http://106.111.74.38:10001/rtp/239.49.8.108:8000
江苏体育,http://106.111.74.38:10001/rtp/239.49.8.117:8000
江苏影视,http://106.111.74.38:10001/rtp/239.49.8.118:8000
江苏卡通,http://106.111.74.38:10001/rtp/239.49.8.119:8000
江苏新闻,http://106.111.74.38:10001/rtp/239.49.8.120:8000
江苏教育,http://106.111.74.38:10001/rtp/239.49.8.122:8000
江苏国际,http://106.111.74.38:10001/rtp/239.49.1.23:6000
江苏教育,http://106.111.74.38:10001/rtp/239.49.9.42:6000
环球新闻,http://106.111.74.38:10001/rtp/239.49.1.9:6000
江苏卫视,http://106.111.74.38:10001/rtp/239.49.1.16:6000
江苏城市,http://106.111.74.38:10001/rtp/239.49.1.17:6000
江苏综艺,http://106.111.74.38:10001/rtp/239.49.1.18:6000
江苏体育,http://106.111.74.38:10001/rtp/239.49.1.19:6000
江苏影视,http://106.111.74.38:10001/rtp/239.49.1.20:6000
江苏卡通,http://106.111.74.38:10001/rtp/239.49.1.21:6000
江苏公共,http://106.111.74.38:10001/rtp/239.49.1.22:6000
江苏国际,http://106.111.74.38:10001/rtp/239.49.1.23:6000
江苏购物,http://106.111.74.38:10001/rtp/239.49.1.24:6000
江苏教育,http://106.111.74.38:10001/rtp/239.49.1.25:6000
江苏靓妆,http://106.111.74.38:10001/rtp/239.49.1.26:6000
南京科教,http://106.111.74.38:10001/rtp/239.49.1.27:6000
南京生活,http://106.111.74.38:10001/rtp/239.49.1.28:6000
财富天下,http://106.111.74.38:10001/rtp/239.49.1.29:6000
南京新闻,http://106.111.74.38:10001/rtp/239.49.9.3:6000
南京十八,http://106.111.74.38:10001/rtp/239.49.9.4:6000
指南,http://106.111.74.38:10001/rtp/239.49.9.5:6000
风云足球,http://106.111.74.38:10001/rtp/239.49.9.6:6000
高尔夫球,http://106.111.74.38:10001/rtp/239.49.9.7:6000
世界地理,http://106.111.74.38:10001/rtp/239.49.9.8:6000
兵器科技,http://106.111.74.38:10001/rtp/239.49.9.9:6000
风云剧场,http://106.111.74.38:10001/rtp/239.49.9.10:6000
文化精品,http://106.111.74.38:10001/rtp/239.49.9.11:6000
怀旧剧场,http://106.111.74.38:10001/rtp/239.49.9.12:6000
风云音乐,http://106.111.74.38:10001/rtp/239.49.9.13:6000
女生时尚,http://106.111.74.38:10001/rtp/239.49.9.14:6000
第一剧场,http://106.111.74.38:10001/rtp/239.49.9.15:6000
中视购物,http://106.111.74.38:10001/rtp/239.49.9.16:6000
盱眙新闻,http://106.111.74.38:10001/rtp/239.49.9.18:6000
沛县新闻,http://106.111.74.38:10001/rtp/239.49.9.19:6000
泰州新闻,http://106.111.74.38:10001/rtp/239.49.9.20:6000
河南梨园,http://106.111.74.38:10001/rtp/239.49.9.21:6000
央视球,http://106.111.74.38:10001/rtp/239.49.9.22:6000
金鹰卡通,http://106.111.74.38:10001/rtp/239.49.9.23:6000
徐州新闻,http://106.111.74.38:10001/rtp/239.49.9.45:6000
淮安,http://106.111.74.38:10001/rtp/239.49.9.46:6000
泗洪,http://106.111.74.38:10001/rtp/239.49.9.47:6000
东海新闻,http://106.111.74.38:10001/rtp/239.49.9.48:6000
CCTV-1,http://106.111.74.38:10001/rtp/239.49.8.129:6000
CCTV-2,http://106.111.74.38:10001/rtp/239.49.8.130:6000
CCTV-3,http://106.111.74.38:10001/rtp/239.49.9.31:6000
CCTV-4,http://106.111.74.38:10001/rtp/239.49.8.131:6000
CCTV-5,http://106.111.74.38:10001/rtp/239.49.9.32:6000
CCTV-5+,http://106.111.74.38:10001/rtp/239.49.8.137:6000
CCTV-6,http://106.111.74.38:10001/rtp/239.49.9.33:6000
CCTV-7,http://106.111.74.38:10001/rtp/239.49.8.132:6000
CCTV-8,http://106.111.74.38:10001/rtp/239.49.9.34:6000
CCTV-9,http://106.111.74.38:10001/rtp/239.49.8.133:6000
CCTV10,http://106.111.74.38:10001/rtp/239.49.8.134:6000
CCTV12,http://106.111.74.38:10001/rtp/239.49.8.135:6000
CCTV13,http://106.111.74.38:10001/rtp/239.49.9.43:6000
CCTV14,http://106.111.74.38:10001/rtp/239.49.8.136:6000
CCTV-1,http://106.111.74.38:10001/rtp/239.49.1.1:6000
CCTV-2,http://106.111.74.38:10001/rtp/239.49.1.2:6000
CCTV-3,http://106.111.74.38:10001/rtp/239.49.1.3:6000
CCTV-4,http://106.111.74.38:10001/rtp/239.49.1.4:6000
CCTV-5,http://106.111.74.38:10001/rtp/239.49.1.5:6000
CCTV-6,http://106.111.74.38:10001/rtp/239.49.1.6:6000
CCTV-7,http://106.111.74.38:10001/rtp/239.49.1.254:6000
CCTV-8,http://106.111.74.38:10001/rtp/239.49.1.8:6000
CCTV10,http://106.111.74.38:10001/rtp/239.49.1.10:6000
CCTV11,http://106.111.74.38:10001/rtp/239.49.1.11:6000
CCTV12,http://106.111.74.38:10001/rtp/239.49.1.12:6000
CCTV13,http://106.111.74.38:10001/rtp/239.49.1.13:6000
CCTV14,http://106.111.74.38:10001/rtp/239.49.1.14:6000
CCTV15,http://106.111.74.38:10001/rtp/239.49.1.15:6000
CCTV17,http://106.111.74.38:10001/rtp/239.49.1.7:6000
青海卫视,http://106.111.74.38:10001/rtp/239.49.1.31:6000
东方卫视,http://106.111.74.38:10001/rtp/239.49.1.32:6000
北京卫视,http://106.111.74.38:10001/rtp/239.49.1.33:6000
浙江卫视,http://106.111.74.38:10001/rtp/239.49.1.34:6000
辽宁卫视,http://106.111.74.38:10001/rtp/239.49.1.35:6000
安徽卫视,http://106.111.74.38:10001/rtp/239.49.1.36:6000
吉林卫视,http://106.111.74.38:10001/rtp/239.49.9.1:6000
山东卫视,http://106.111.74.38:10001/rtp/239.49.1.37:6000
湖南卫视,http://106.111.74.38:10001/rtp/239.49.1.38:6000
广东卫视,http://106.111.74.38:10001/rtp/239.49.1.39:6000
广西卫视,http://106.111.74.38:10001/rtp/239.49.1.40:6000
海南卫视,http://106.111.74.38:10001/rtp/239.49.1.41:6000
重庆卫视,http://106.111.74.38:10001/rtp/239.49.1.42:6000
四川卫视,http://106.111.74.38:10001/rtp/239.49.1.43:6000
河南卫视,http://106.111.74.38:10001/rtp/239.49.1.44:6000
东南卫视,http://106.111.74.38:10001/rtp/239.49.1.45:6000
天津卫视,http://106.111.74.38:10001/rtp/239.49.1.46:6000
江西卫视,http://106.111.74.38:10001/rtp/239.49.1.47:6000
湖北卫视,http://106.111.74.38:10001/rtp/239.49.1.48:6000
吉林卫视,http://106.111.74.38:10001/rtp/239.49.1.49:6000
黑龙江卫视,http://106.111.74.38:10001/rtp/239.49.1.50:6000
山西卫视,http://106.111.74.38:10001/rtp/239.49.1.51:6000
贵州卫视,http://106.111.74.38:10001/rtp/239.49.1.52:6000
青海卫视,http://106.111.74.38:10001/rtp/239.49.1.53:6000
中教一,http://106.111.74.38:10001/rtp/239.49.1.54:6000
中教二,http://106.111.74.38:10001/rtp/239.49.1.55:6000
中教四,http://106.111.74.38:10001/rtp/239.49.1.56:6000
中国天气,http://106.111.74.38:10001/rtp/239.49.1.58:6000
深圳卫视,http://106.111.74.38:10001/rtp/239.49.1.59:6000
指南,http://106.111.74.38:10001/rtp/239.49.1.60:6000
风云足球,http://106.111.74.38:10001/rtp/239.49.1.61:6000
央视高网,http://106.111.74.38:10001/rtp/239.49.1.62:6000
世界地理,http://106.111.74.38:10001/rtp/239.49.1.63:6000
兵器科技,http://106.111.74.38:10001/rtp/239.49.1.64:6000
风云剧场,http://106.111.74.38:10001/rtp/239.49.1.65:6000
文化精品,http://106.111.74.38:10001/rtp/239.49.1.66:6000
怀旧剧场,http://106.111.74.38:10001/rtp/239.49.1.67:6000
风云音乐,http://106.111.74.38:10001/rtp/239.49.1.68:6000
女生时尚,http://106.111.74.38:10001/rtp/239.49.1.69:6000
游戏竞技,http://106.111.74.38:10001/rtp/239.49.1.71:6000
百视通,http://106.111.74.38:10001/rtp/239.49.1.74:6000
淮安影视,http://106.111.74.38:10001/rtp/239.49.1.95:6000
淮安公共,http://106.111.74.38:10001/rtp/239.49.1.96:6000
淮安,http://106.111.74.38:10001/rtp/239.49.1.97:6000
宿豫,http://106.111.74.38:10001/rtp/239.49.1.98:6000
泰州经济,http://106.111.74.38:10001/rtp/239.49.1.100:6000
泰州影视,http://106.111.74.38:10001/rtp/239.49.1.101:6000
测试信号,http://106.111.74.38:10001/rtp/239.49.1.102:6000
泗阳,http://106.111.74.38:10001/rtp/239.49.1.103:6000
中视购物,http://106.111.74.38:10001/rtp/239.49.1.104:6000
徐州公共,http://106.111.74.38:10001/rtp/239.49.1.105:6000
徐州影视,http://106.111.74.38:10001/rtp/239.49.1.106:6000
徐州经济,http://106.111.74.38:10001/rtp/239.49.1.107:6000
徐州,http://106.111.74.38:10001/rtp/239.49.1.108:6000
央广购物,http://106.111.74.38:10001/rtp/239.49.1.115:6000
沭阳,http://106.111.74.38:10001/rtp/239.49.1.117:6000
全球大片,http://106.111.74.38:10001/rtp/239.49.1.118:6000
汽车世界,http://106.111.74.38:10001/rtp/239.49.1.119:6000
戏曲精选,http://106.111.74.38:10001/rtp/239.49.1.120:6000
百变课堂,http://106.111.74.38:10001/rtp/239.49.1.121:6000
谍战剧场,http://106.111.74.38:10001/rtp/239.49.1.122:6000
宿迁公共,http://106.111.74.38:10001/rtp/239.49.1.123:6000
江苏学习,http://106.111.74.38:10001/rtp/239.49.1.124:6000
泗洪,http://106.111.74.38:10001/rtp/239.49.1.125:6000
常州公共,http://106.111.74.38:10001/rtp/239.49.1.131:6000
常州生活,http://106.111.74.38:10001/rtp/239.49.1.132:6000
常州都市,http://106.111.74.38:10001/rtp/239.49.1.133:6000
常州新闻,http://106.111.74.38:10001/rtp/239.49.1.134:6000
东海新闻,http://106.111.74.38:10001/rtp/239.49.1.136:6000
西藏卫视,http://106.111.74.38:10001/rtp/239.49.1.139:6000
宿迁,http://106.111.74.38:10001/rtp/239.49.1.140:6000
响水,http://106.111.74.38:10001/rtp/239.49.1.141:6000
高淳,http://106.111.74.38:10001/rtp/239.49.1.142:6000
南京十八,http://106.111.74.38:10001/rtp/239.49.1.157:6000
南京新闻,http://106.111.74.38:10001/rtp/239.49.1.158:6000
快乐购物,http://106.111.74.38:10001/rtp/239.49.1.167:6000
第一财*,http://106.111.74.38:10001/rtp/239.49.1.168:6000
金色,http://106.111.74.38:10001/rtp/239.49.1.169:6000
都市剧场,http://106.111.74.38:10001/rtp/239.49.1.170:6000
动漫秀场,http://106.111.74.38:10001/rtp/239.49.1.171:6000
幸福彩,http://106.111.74.38:10001/rtp/239.49.1.172:6000
全纪实,http://106.111.74.38:10001/rtp/239.49.1.173:6000
法治天地,http://106.111.74.38:10001/rtp/239.49.1.174:6000
七彩戏剧,http://106.111.74.38:10001/rtp/239.49.1.175:6000
游戏风云,http://106.111.74.38:10001/rtp/239.49.1.177:6000
极速汽车,http://106.111.74.38:10001/rtp/239.49.1.178:6000
魅力足球,http://106.111.74.38:10001/rtp/239.49.1.179:6000
劲爆体育,http://106.111.74.38:10001/rtp/239.49.1.180:6000
生活时尚,http://106.111.74.38:10001/rtp/239.49.1.181:6000
东方财*,http://106.111.74.38:10001/rtp/239.49.1.182:6000
电子竞技,http://106.111.74.38:10001/rtp/239.49.1.193:6000
华语影院,http://106.111.74.38:10001/rtp/239.49.1.196:6000
星光影院,http://106.111.74.38:10001/rtp/239.49.1.197:6000
热门剧场,http://106.111.74.38:10001/rtp/239.49.1.198:6000
第一财*,http://106.111.74.38:10001/rtp/239.49.1.199:6000
港剧风云,http://106.111.74.38:10001/rtp/239.49.1.201:6000
青春动漫,http://106.111.74.38:10001/rtp/239.49.1.212:6000
宝宝动画,http://106.111.74.38:10001/rtp/239.49.1.213:6000
快乐垂钓,http://106.111.74.38:10001/rtp/239.49.1.225:6000
第一剧场,http://106.111.74.38:10001/rtp/239.49.1.226:6000
书画,http://106.111.74.38:10001/rtp/239.49.1.227:6000
新沂,http://106.111.74.38:10001/rtp/239.49.1.228:6000
邳州,http://106.111.74.38:10001/rtp/239.49.1.232:6000
先锋乒羽,http://106.111.74.38:10001/rtp/239.49.1.233:6000
湘茶,http://106.111.74.38:10001/rtp/239.49.1.234:6000
云南卫视,http://106.111.74.38:10001/rtp/239.49.1.235:6000
河北卫视,http://106.111.74.38:10001/rtp/239.49.1.236:6000
宁夏卫视,http://106.111.74.38:10001/rtp/239.49.1.237:6000
甘肃卫视,http://106.111.74.38:10001/rtp/239.49.1.238:6000
新疆卫视,http://106.111.74.38:10001/rtp/239.49.1.239:6000
内蒙古卫视,http://106.111.74.38:10001/rtp/239.49.1.240:6000
东方购物,http://106.111.74.38:10001/rtp/239.49.1.241:6000
连云新闻,http://106.111.74.38:10001/rtp/239.49.1.244:6000
连云公共,http://106.111.74.38:10001/rtp/239.49.1.245:6000
睢宁,http://106.111.74.38:10001/rtp/239.49.1.246:6000
赣榆,http://106.111.74.38:10001/rtp/239.49.1.247:6000
陕西卫视,http://106.111.74.38:10001/rtp/239.49.1.248:6000
南方卫视,http://106.111.74.38:10001/rtp/239.49.1.249:6000
山东教育,http://106.111.74.38:10001/rtp/239.49.1.250:6000
家有购物,http://106.111.74.38:10001/rtp/239.49.1.252:6000
江苏卫视,http://106.111.74.38:10001/rtp/239.49.8.138:6000
浙江卫视,http://106.111.74.38:10001/rtp/239.49.8.139:6000
东方卫视,http://106.111.74.38:10001/rtp/239.49.8.140:6000
北京卫视,http://106.111.74.38:10001/rtp/239.49.8.141:6000
湖南卫视,http://106.111.74.38:10001/rtp/239.49.8.142:6000
广东卫视,http://106.111.74.38:10001/rtp/239.49.8.143:6000
黑龙江卫视清,http://106.111.74.38:10001/rtp/239.49.8.144:6000
深圳卫视,http://106.111.74.38:10001/rtp/239.49.8.145:6000
山东卫视,http://106.111.74.38:10001/rtp/239.49.8.146:6000
湖北卫视,http://106.111.74.38:10001/rtp/239.49.8.147:6000
天津卫视,http://106.111.74.38:10001/rtp/239.49.8.148:6000
重庆卫视,http://106.111.74.38:10001/rtp/239.49.8.149:6000
江苏导视,http://106.111.74.38:10001/rtp/239.49.8.150:6000
电竞直播,http://106.111.74.38:10001/rtp/239.49.8.151:6000
电竞直播,http://106.111.74.38:10001/rtp/239.49.8.152:6000
水韵江苏,http://106.111.74.38:10001/rtp/239.49.8.155:6000
水韵江苏,http://106.111.74.38:10001/rtp/239.49.8.157:6000
辽宁卫视,http://106.111.74.38:10001/rtp/239.49.8.173:6000
贵州卫视,http://106.111.74.38:10001/rtp/239.49.8.174:6000
生活时尚,http://106.111.74.38:10001/rtp/239.49.8.175:6000
游戏风云,http://106.111.74.38:10001/rtp/239.49.8.176:6000
幸福彩,http://106.111.74.38:10001/rtp/239.49.8.177:6000
动漫秀场,http://106.111.74.38:10001/rtp/239.49.8.178:6000
全纪实,http://106.111.74.38:10001/rtp/239.49.8.179:6000
都市剧场,http://106.111.74.38:10001/rtp/239.49.8.180:6000
魅力足球,http://106.111.74.38:10001/rtp/239.49.8.181:6000
欢笑剧场,http://106.111.74.38:10001/rtp/239.49.8.182:6000
四川卫视,http://106.111.74.38:10001/rtp/239.49.8.184:6000
江西卫视,http://106.111.74.38:10001/rtp/239.49.8.185:6000
东南卫视,http://106.111.74.38:10001/rtp/239.49.8.186:6000
吉林卫视,http://106.111.74.38:10001/rtp/239.49.8.187:6000
河北卫视,http://106.111.74.38:10001/rtp/239.49.8.188:6000
中国教育,http://106.111.74.38:10001/rtp/239.49.8.189:6000
贾汪新闻,http://106.111.74.38:10001/rtp/239.49.8.193:6000
苏州生活,http://106.111.74.38:10001/rtp/239.49.8.194:6000
聚鲨环球,http://106.111.74.38:10001/rtp/239.49.8.195:6000
河南卫视,http://106.111.74.38:10001/rtp/239.49.8.197:6000
冬奥纪实,http://106.111.74.38:10001/rtp/239.49.8.202:6000
金鹰纪实,http://106.111.74.38:10001/rtp/239.49.8.203:6000
安徽卫视,http://106.111.74.38:10001/rtp/239.49.8.204:6000
4K花园,http://106.111.74.38:10001/rtp/239.49.8.205:6000
暴走汽车,http://106.111.74.38:10001/rtp/239.49.8.206:6000
4K花园,http://106.111.74.38:10001/rtp/239.49.8.207:6000
4K花园,http://106.111.74.38:10001/rtp/239.49.8.208:6000
广西卫视,http://106.111.74.38:10001/rtp/239.49.8.209:6000
海南卫视,http://106.111.74.38:10001/rtp/239.49.8.212:6000
4K现场,http://106.111.74.38:10001/rtp/239.49.8.222:6000
南京信息,http://106.111.74.38:10001/rtp/239.49.8.223:6000
水韵江苏,http://106.111.74.38:10001/rtp/239.49.8.226:6000
云南卫视,http://106.111.74.38:10001/rtp/239.49.8.227:6000
南京影视,http://106.111.74.38:10001/rtp/239.49.8.228:6000
南京娱乐,http://106.111.74.38:10001/rtp/239.49.8.229:6000
南京少儿,http://106.111.74.38:10001/rtp/239.49.8.230:6000
欢笑剧场4K,http://106.111.74.38:10001/rtp/239.49.8.231:6000

🈵华东地区,#genre#

江苏无锡新闻,http://stream.thmz.com/wxtv1/sd/live.m3u8?zjiangsd
江苏无锡新闻,http://stream.thmz.com/wxtv1/sd/live.m3u8
江苏无锡新闻,http://stream.thmz.com/wxtv1/playlist.m3u8
江苏无锡都市资讯,http://stream.thmz.com/wxtv3/sd/live.m3u8?zjiangsd
江苏无锡都市资讯,http://stream.thmz.com/wxtv3/playlist.m3u8
江苏无锡娱乐,http://stream.thmz.com/wxtv2/playlist.m3u8
江苏无锡娱乐,http://stream.thmz.com/wxtv2/sd/live.m3u8?zjiangsd
江苏无锡生活,http://stream.thmz.com/wxtv4/sd/live.m3u8?zjiangsd
江苏无锡生活,http://stream.thmz.com/wxtv4/playlist.m3u8
江苏苏州4k,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8?zjiangsd
江苏泗阳,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzh.m3u8?zjiangsd
江苏泗阳资讯,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzx.m3u8?zjiangsd
江苏如东新闻,http://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8
江苏睢宁三农,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsn.m3u8?zjiangsd
江苏金坛新闻,http://jintan-tv-ori-hls.jstv.com/jintan-tv-ori/jintan_xw.m3u8?zjiangsd
江苏睢宁生活教育,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsh.m3u8?zjiangsd
江苏沭阳,http://shuyang-tv-hls.cm.jstv.com/shuyang-tv/shuyangzh.m3u8?zjiangsd
江苏涟水,http://lianshui-tv-hls.cm.jstv.com/lianshui-tv/lsxw.m3u8?zjiangsd
江苏金湖新闻,http://jinhu-tv-hls.cm.jstv.com/jinhu-tv/jinhuzh.m3u8?zjiangsd
